sample_id,fate_OL_lineage,p_ol_nb,condition,prediction_is_ol
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.8025134,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.22232845,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.82805765,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83546674,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.7904165,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.17528594,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.77398896,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.20008287,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.1768183,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.23278612,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.26967964,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.19722496,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.17806563,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.19819173,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.1722946,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.7900385,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.8225999,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16504608,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.17456064,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.17681678,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83166456,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.239841,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.17172989,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.18495136,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.18847929,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.6041233,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.19807611,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.2408016,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.30366772,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.17620145,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.82677567,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.810018,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.82796633,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.1804589,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.18356973,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.20346022,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.2760662,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.1776514,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.17698422,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.82909226,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.17606151,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.63223463,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16504608,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.82306796,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.17382532,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.18772155,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83546674,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.18827142,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.8349358,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.8054003,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.21932521,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83546674,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.17238,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.81821316,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.20093985,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.82805765,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.7541916,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.27548334,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.7833501,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.19819173,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.8177135,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.17238,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.19335662,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.18816341,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.174114,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.47105587,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.82547826,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.17222002,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16504608,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.1804589,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.22659841,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.17004167,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.1909584,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.8196784,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16746129,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.21170421,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.8336424,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.18254669,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.1763941,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.24121393,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.8082758,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.25882673,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.8349358,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.20253654,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.784041,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.18684469,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.8349358,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.17167373,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.8235033,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.26477087,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16463347,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.23771843,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.36343294,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.17698422,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.23641714,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.1757458,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.20931087,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.17353728,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.82859826,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.18495136,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.2127892,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.18585102,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.17454188,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.8066583,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.1941922,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.82838553,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.17167373,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.825308,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,0,0.16432524,NesCre_CR_Rep2_3wksRecov,0
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,1,0.83556485,NesCre_CR_Rep2_3wksRecov,1
GSM8253799,0,0.1807347,NesCre_CR_Rep2_3wksRecov,0
